"pKey","JobStartDate","JobEndDate","APINumber","StateNumber","CountyNumber","OperatorName","WellName","Latitude","Longitude","Projection","TVD","TotalBaseWaterVolume","TotalBaseNonWaterVolume","StateName","CountyName","FFVersion","FederalWell","IndianWell","Source","DTMOD","pKeyPurpose","IngredientName","CASNumber","PercentHighAdditive","PercentHFJob","IngredientComment","IngredientMSDS","MassIngredient","ClaimantCompany","pKeyDisclosure","pKeyRegistryUpload","TradeName","Supplier","Purpose","SystemApproach","IsWater"
"a30a7e26-489f-47fb-97cf-323baadf6b7f",8/8/2016 5:00:00 AM,8/9/2016 5:00:00 AM,"42165384090000","42","165","Parallel Petroleum LLC","Big Jake 1H",32.506,-102.655,"NAD27",4723.0,1342969.0,0.0,"Texas","Gaines",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.178,0.033,null,false,0.0,null,"a30a7e26-489f-47fb-97cf-323baadf6b7f",null,null,null,null,null,null
"5c25cd3c-f787-4fd1-84ff-6f089b1c3326",7/21/2017 5:00:00 AM,7/23/2017 5:00:00 AM,"42165385470000","42","165","Parallel Petroleum LLC","Little Duke 1H",32.539,-102.655,"NAD27",4679.0,627786.0,0.0,"Texas","Gaines",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.317,0.054,null,false,0.0,null,"5c25cd3c-f787-4fd1-84ff-6f089b1c3326",null,null,null,null,null,null
"75bd50d5-81d5-4a3e-a948-d5503b0e177d",9/19/2017 5:00:00 AM,10/3/2017 5:00:00 AM,"42461405920000","42","461","Hunt Oil Company","University 3-35 #102HB",31.201,-101.856,"NAD27",8459.0,16879933.0,0.0,"Texas","Upton",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.036,0.004,null,false,0.0,null,"75bd50d5-81d5-4a3e-a948-d5503b0e177d",null,null,null,null,null,null
"8d7fbd22-982d-4ef1-9845-36f70e9a9743",10/4/2017 5:00:00 AM,10/20/2017 5:00:00 AM,"42461405820000","42","461","Hunt Oil Company","University 3-35 #103HB",31.201,-101.856,"NAD27",8508.0,17160659.0,0.0,"Texas","Upton",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.015,0.002,null,false,0.0,null,"8d7fbd22-982d-4ef1-9845-36f70e9a9743",null,null,null,null,null,null
"a4347222-3910-4d5c-9268-62dd1c997d50",10/15/2017 5:00:00 AM,10/20/2017 5:00:00 AM,"42003476160000","42","003","Ring Energy, Inc.","CHARITIES  1H",32.507,-102.625,"NAD27",5100.0,1913333.0,0.0,"Texas","Andrews",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.024,0.003,null,false,0.0,null,"a4347222-3910-4d5c-9268-62dd1c997d50",null,null,null,null,null,null
"3c9ea728-6d82-436a-9f82-4e2123959fda",11/20/2017 12:00:00 AM,11/21/2017 12:00:00 AM,"42003475840000","42","003","Ring Energy, Inc.","Eris 1H",32.448,-102.604,"NAD83",5100.0,1333274.0,0.0,"Texas","Andrews",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.018,0.002,null,false,0.0,null,"3c9ea728-6d82-436a-9f82-4e2123959fda",null,null,null,null,null,null
"0f503362-d6b1-464f-a8c4-9de9a79dedaa",11/14/2017 12:00:00 AM,11/15/2017 12:00:00 AM,"42003476030000","42","003","Ring Energy, Inc.","ACU 5 1H",32.438,-102.602,"NAD83",5100.0,1378245.0,0.0,"Texas","Andrews",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.023,0.003,null,false,0.0,null,"0f503362-d6b1-464f-a8c4-9de9a79dedaa",null,null,null,null,null,null
"e7c245af-fee5-4605-82ca-6c13649647d7",11/11/2017 12:00:00 AM,11/13/2017 12:00:00 AM,"42003476110000","42","003","Ring Energy, Inc.","Hestia 1H",32.514,-102.603,"NAD83",5100.0,1466436.0,0.0,"Texas","Andrews",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.021,0.003,null,false,0.0,null,"e7c245af-fee5-4605-82ca-6c13649647d7",null,null,null,null,null,null
"e4b7926d-3bf8-4996-aa37-3b1797432546",11/5/2017 12:00:00 AM,11/7/2017 12:00:00 AM,"42003476330000","42","003","Ring Energy, Inc.","flamson 1H",32.437,-102.602,"NAD83",5100.0,1132192.0,0.0,"Texas","Andrews",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.024,0.003,null,false,0.0,null,"e4b7926d-3bf8-4996-aa37-3b1797432546",null,null,null,null,null,null
"bebae68e-798d-43e3-81eb-7390589602da",4/16/2018 12:00:00 AM,4/18/2018 12:00:00 AM,"42165386240000","42","165","Ring Energy, Inc.","Orion 1H",32.525,-102.624,"NAD83",5100.0,1482016.0,0.0,"Texas","Gaines",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.018,0.003,null,false,0.0,null,"bebae68e-798d-43e3-81eb-7390589602da",null,null,null,null,null,null
"6a0edc9e-abe2-4c56-88c7-8b503d8a0f51",6/5/2017 5:00:00 AM,7/12/2017 5:00:00 AM,"42013354350000","42","013","Texas American Resources Company","Bowman West 141H",28.736,-98.733,"WGS84",8290.0,13531184.0,0.0,"Texas","Atascosa",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"6a0edc9e-abe2-4c56-88c7-8b503d8a0f51",null,null,null,null,null,null
"bdad2f71-4a8e-4861-948b-62cb39aadd5b",6/5/2017 5:00:00 AM,6/21/2017 5:00:00 AM,"42013354380000","42","013","Texas American Resources Company","Bowman West 144H",28.734,-98.728,"WGS84",8307.0,10755542.0,0.0,"Texas","Atascosa",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"bdad2f71-4a8e-4861-948b-62cb39aadd5b",null,null,null,null,null,null
"1d52840d-afa2-4b8e-a017-a1187cd850bc",6/5/2017 5:00:00 AM,6/21/2017 5:00:00 AM,"42013354390000","42","013","Texas American Resources Company","Bowman West 145H",28.734,-98.728,"WGS84",8319.0,10816166.0,0.0,"Texas","Atascosa",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"1d52840d-afa2-4b8e-a017-a1187cd850bc",null,null,null,null,null,null
"6acf82e5-06d8-4daf-b4f6-07706e9d7bd0",6/5/2017 5:00:00 AM,6/20/2017 5:00:00 AM,"42013354400000","42","013","Texas American Resources Company","Bowman West 146H",28.734,-98.728,"WGS84",8288.0,10449974.0,0.0,"Texas","Atascosa",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"6acf82e5-06d8-4daf-b4f6-07706e9d7bd0",null,null,null,null,null,null
"ecdc7c4a-2840-4b4b-af3f-38e31d103222",5/25/2017 5:00:00 AM,6/2/2017 5:00:00 AM,"42283359180000","42","283","Texas American Resources Company","Yarbrough 110H",28.57,-99.364,"NAD27",7449.0,6033892.0,0.0,"Texas","La Salle",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"ecdc7c4a-2840-4b4b-af3f-38e31d103222",null,null,null,null,null,null
"be91b292-3d62-4b0f-ab50-0021a952fe72",6/23/2017 5:00:00 AM,7/12/2017 5:00:00 AM,"42013354370000","42","013","Texas American Resources Company","Bowman West 143H",28.735,-98.733,"NAD27",8316.0,13245775.0,0.0,"Texas","Atascosa",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"be91b292-3d62-4b0f-ab50-0021a952fe72",null,null,null,null,null,null
"362c631f-1366-40b1-ac73-54eac46843f5",7/14/2017 5:00:00 AM,8/4/2017 5:00:00 AM,"42283359000000","42","283","Texas American Resources Company","Turman 102H",28.635,-99.036,"NAD27",7745.0,8264677.0,0.0,"Texas","La Salle",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"362c631f-1366-40b1-ac73-54eac46843f5",null,null,null,null,null,null
"02645456-90f0-4eee-93a5-244a51346e38",9/17/2017 12:00:00 AM,10/1/2017 12:00:00 AM,"42389356260000","42","389","PRI Operating, LLC","INDY 12 1H",31.267,-103.27,"NAD27",13000.0,19144645.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"02645456-90f0-4eee-93a5-244a51346e38",null,null,null,null,null,null
"abd1c8be-a38a-438b-bfd1-432a57416575",11/3/2017 5:00:00 AM,11/14/2017 6:00:00 AM,"42389357710000","42","389","PRI Operating, LLC","INDY 12 2H",31.287,-103.255,"NAD83",13000.0,19715754.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"abd1c8be-a38a-438b-bfd1-432a57416575",null,null,null,null,null,null
"3efdc8eb-2847-40db-86b2-507626307fe4",8/12/2017 12:00:00 AM,9/26/2017 12:00:00 AM,"42389358560000","42","389","PRI Operating, LLC","IGUANA UNIT 6C 3H",31.245,-103.185,"NAD27",13000.0,27693829.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"3efdc8eb-2847-40db-86b2-507626307fe4",null,null,null,null,null,null
"b7ecb150-5bdb-4846-b379-1aa502e094a1",10/14/2017 12:00:00 AM,10/28/2017 12:00:00 AM,"42389360130000","42","389","PRI Operating, LLC","IGUANA UNIT 6D 4H",31.288,-103.183,"NAD27",13000.0,3327674.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"b7ecb150-5bdb-4846-b379-1aa502e094a1",null,null,null,null,null,null
"bba4b633-f02f-4215-9a37-8f7695ca3db5",12/30/2017 12:00:00 AM,1/18/2018 12:00:00 AM,"42389363970000","42","389","PRI Operating, LLC","IGUANA UNIT 6D 5H",31.288,-103.184,"NAD27",13000.0,22145418.0,0.0,"Texas","Reeves",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"bba4b633-f02f-4215-9a37-8f7695ca3db5",null,null,null,null,null,null
"9db5696a-750d-4d66-a9b6-06b2dd603d8c",4/3/2018 5:00:00 AM,4/23/2018 5:00:00 AM,"42173377190000","42","173","Hunt Oil Company","Calverley B-Reed 40 204HL",31.752,-101.71,"NAD27",8153.0,13162207.0,0.0,"Texas","Glasscock",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"9db5696a-750d-4d66-a9b6-06b2dd603d8c",null,null,null,null,null,null
"3c5e40c0-6ca0-4229-9abb-9f07230b1743",2/8/2018 6:00:00 AM,2/23/2018 6:00:00 AM,"42405306450000","42","405","BP America Production Company","Sugar Glider 1H",31.48,-94.21,"NAD27",13863.0,26019324.0,0.0,"Texas","San Augustine",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"3c5e40c0-6ca0-4229-9abb-9f07230b1743",null,null,null,null,null,null
"62b8e55b-3558-425f-acb5-fad88a38917c",4/25/2018 5:00:00 AM,5/9/2018 5:00:00 AM,"42005304160000","42","005","BP America Production Company","Rockies 1H",31.31,-94.51,"NAD27",16598.0,19383716.0,0.0,"Texas","Angelina",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"62b8e55b-3558-425f-acb5-fad88a38917c",null,null,null,null,null,null
"80846d03-7496-43f6-bbd3-5fcc219c88f0",5/21/2018 12:00:00 AM,6/15/2018 12:00:00 AM,"42405306060000","42","405","BP America Production Company","Koala 3H",31.48,-94.25,"NAD27",13813.0,17298887.0,0.0,"Texas","San Augustine",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"80846d03-7496-43f6-bbd3-5fcc219c88f0",null,null,null,null,null,null
"770f2f6f-951f-450e-8046-a266c13aecea",4/25/2018 12:00:00 AM,5/9/2018 12:00:00 AM,"42405306500000","42","405","BP America Production Company","Koala 3HB",31.48,-94.26,"NAD27",13440.0,14327395.0,0.0,"Texas","San Augustine",3.0,false,false,null,null,null,"1,4-Benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)","9016-88-0",0.0,0.0,null,false,0.0,null,"770f2f6f-951f-450e-8046-a266c13aecea",null,null,null,null,null,null
"ec73f2ea-9ae7-4405-aefa-1440f829e22a",1/17/2018 6:00:00 AM,1/19/2018 6:00:00 AM,"42003476810000","42","003","Ring Energy, Inc.","POLLUX  1H",32.51,-102.629,"NAD83",5100.0,1143760.0,0.0,"Texas","Andrews",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.014,0.0,null,false,0.0,null,"ec73f2ea-9ae7-4405-aefa-1440f829e22a",null,null,null,null,null,null
"66025083-9077-480f-908d-3e6c3ef2cc95",1/20/2018 12:00:00 AM,1/23/2018 12:00:00 AM,"42165386500000","42","165","Ring Energy, Inc.","BROMIOS 1H",32.554,-102.658,"NAD83",5100.0,1939256.0,0.0,"Texas","Gaines",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.025,0.003,null,false,0.0,null,"66025083-9077-480f-908d-3e6c3ef2cc95",null,null,null,null,null,null
"ff717bc1-543e-42df-8612-7bd94d8dd33d",2/1/2018 12:00:00 AM,2/2/2018 12:00:00 AM,"42165386510000","42","165","Ring Energy, Inc.","BIA 1H",32.556,-102.65,"NAD83",5100.0,538045.0,0.0,"Texas","Gaines",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.068,0.011,null,false,0.0,null,"ff717bc1-543e-42df-8612-7bd94d8dd33d",null,null,null,null,null,null
"92b54d1e-1ace-411d-8c05-7bba806475a9",5/18/2018 12:00:00 AM,5/20/2018 12:00:00 AM,"42003477780000","42","003","Ring Energy, Inc.","Ceto 1H",32.51,-102.625,"NAD83",5100.0,1547517.0,0.0,"Texas","Andrews",3.0,false,false,null,null,null,"2,2`,2""-nitrilotriethanol","102-71-6",0.015,0.002,null,false,0.0,null,"92b54d1e-1ace-411d-8c05-7bba806475a9",null,null,null,null,null,null
"0e7f5b91-d11f-4864-9371-bf7a5a360523",3/20/2016 5:00:00 AM,3/31/2016 5:00:00 AM,"42329405970000","42","329","Chevron USA Inc.","Midland 'AV' Fee 15HA",31.756,-101.954,"NAD83",9242.0,4531178.0,0.0,"Texas","Midland",3.0,false,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"",false,17.0,null,"0e7f5b91-d11f-4864-9371-bf7a5a360523",null,null,null,null,null,null
"c5825d21-f9ab-428f-bbb3-ec7f24d7c30f",12/8/2016 3:36:30 PM,12/8/2016 7:18:55 PM,"42447366740000","42","447","Summit Energy Management"," Lambshead Ranch 2432",33.022,-99.345,"NAD27",4458.0,163924.0,0.0,"Texas","Throckmorton",3.0,false,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"",true,1.0,null,"c5825d21-f9ab-428f-bbb3-ec7f24d7c30f",null,null,null,null,null,null
"d0fdbb56-5f85-47cb-94a5-e2a9c4802632",1/2/2017 7:00:00 AM,1/15/2017 7:00:00 AM,"42317405240000","42","317","QEP Energy Company","UNIVERSITY 7-0213 N 04SA",32.414,-102.182,"NAD27",19583.0,12595839.0,0.0,"Texas","Martin",3.0,false,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"",true,38.0,"","d0fdbb56-5f85-47cb-94a5-e2a9c4802632",null,null,null,null,null,null
"1ddac32b-ad3c-4eae-b4fd-28d2a102754e",2/13/2017 12:00:00 AM,3/6/2017 12:00:00 AM,"42109329690000","42","109","Cimarex Energy Co.","Affirmed 23 State Unit #1H",31.819,-104.24,"NAD27",8525.0,16753023.0,0.0,"Texas","Culberson",3.0,false,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"None",true,0.354,null,"1ddac32b-ad3c-4eae-b4fd-28d2a102754e",null,null,null,null,null,null
"c2363b61-d50e-4e18-87d3-0593cf398e42",3/1/2017 6:00:00 AM,3/22/2017 5:00:00 AM,"42329408390000","42","329","Chevron USA Inc.","PERSEPHONE 42/31 E 4231H",31.877,-102.099,"NAD27",9636.0,12149898.0,0.0,"Texas","Midland",3.0,false,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"",false,36.0,null,"c2363b61-d50e-4e18-87d3-0593cf398e42",null,null,null,null,null,null
"a07a08ec-a57d-4876-8f56-25492f6bd67c",3/1/2017 6:00:00 AM,3/22/2017 5:00:00 AM,"42329408410000","42","329","Chevron USA Inc."," PERSEPHONE 42/31 H 4234H",31.877,-102.099,"NAD27",9654.0,11902405.0,0.0,"Texas","Midland",3.0,false,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"",false,37.0,null,"a07a08ec-a57d-4876-8f56-25492f6bd67c",null,null,null,null,null,null
"8bf710dc-1595-41d8-b87d-e0cc2f3228d1",4/5/2017 5:00:00 AM,5/5/2017 5:00:00 AM,"42329410950000","42","329","Chevron USA Inc.","SCHARBAURER C 36/37 B 3622H",31.895,-102.134,"NAD27",9217.0,13322084.0,0.0,"Texas","Midland",3.0,false,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"",false,46.0,null,"8bf710dc-1595-41d8-b87d-e0cc2f3228d1",null,null,null,null,null,null
"129abed5-4ff5-4730-8857-1ddff6b00f2e",1/26/2017 6:00:00 AM,2/16/2017 6:00:00 AM,"42329411120000","42","329","Chevron USA Inc."," ARTEMIS 42/06 H 4238H",31.88,-102.103,"NAD27",9653.0,14470749.0,0.0,"Texas","Midland",3.0,false,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"",false,65.0,null,"129abed5-4ff5-4730-8857-1ddff6b00f2e",null,null,null,null,null,null
"70275bb4-10b5-46c2-b82e-848ba2051b8b",1/26/2017 6:00:00 AM,2/17/2017 6:00:00 AM,"42329411140000","42","329","Chevron USA Inc.","ARTEMIS 42/06 E 4235H",31.88,-102.103,"NAD27",9664.0,15071531.0,0.0,"Texas","Midland",3.0,false,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"",false,68.0,null,"70275bb4-10b5-46c2-b82e-848ba2051b8b",null,null,null,null,null,null
"8ad10c59-cb9f-4ad2-b328-2f737a3c27a4",2/18/2017 6:00:00 AM,4/10/2017 5:00:00 AM,"42329411600000","42","329","Chevron USA Inc."," BRD CAMDEN 23/12 A 92WA",31.819,-102.006,"NAD27",9444.0,19472447.0,0.0,"Texas","Midland",3.0,false,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"",false,61.0,null,"8ad10c59-cb9f-4ad2-b328-2f737a3c27a4",null,null,null,null,null,null
"0a19f006-219b-4b77-941e-200f85c14de6",2/18/2017 6:00:00 AM,4/10/2017 5:00:00 AM,"42329411610000","42","329","Chevron USA Inc."," BRD CAMDEN 23/12 B 93WB",31.819,-102.006,"NAD27",9744.0,19610947.0,0.0,"Texas","Midland",3.0,false,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"",false,84.0,null,"0a19f006-219b-4b77-941e-200f85c14de6",null,null,null,null,null,null
"be026c94-1325-4b43-aabd-74da0575b587",3/28/2017 5:00:00 AM,4/29/2017 5:00:00 AM,"42329412340000","42","329","Chevron USA Inc."," MIDLAND -AV- FEE 3HB",31.754,-101.964,"NAD27",9560.0,9807771.0,0.0,"Texas","Midland",3.0,false,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"",false,38.0,null,"be026c94-1325-4b43-aabd-74da0575b587",null,null,null,null,null,null
"aff76b23-c193-4603-b511-e5f5924e8cb7",3/9/2017 7:00:00 AM,3/19/2017 6:00:00 AM,"42317405320000","42","317","QEP Energy Company","UNIVERSITY 7-2730 S 03SA",32.394,-102.174,"NAD27",9369.0,7984517.0,0.0,"Texas","Martin",3.0,true,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"",true,16.0,"","aff76b23-c193-4603-b511-e5f5924e8cb7",null,null,null,null,null,null
"3e005ddb-a290-43eb-86c9-dd0c8ddec7f1",3/20/2017 6:00:00 AM,3/30/2017 6:00:00 AM,"42317405290000","42","317","QEP Energy Company","UNIVERSITY 7-2730 S 02MB",32.394,-102.174,"NAD27",8753.0,11007634.0,0.0,"Texas","Martin",3.0,true,false,null,null,null,"2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-[(4-sulfor-1-naphthalenyl) azo] -, trisodium salt","915-67-3",0.1,0.0,"",true,13.0,"","3e005ddb-a290-43eb-86c9-dd0c8ddec7f1",null,null,null,null,null,null
"fd290642-91f2-46d2-a990-a29d7753d969",5/10/2017 6:00:00 AM,7/29/2017 6:00:00 AM,"42109331000000","42","109","Capitan Energy INC"," STATE J E LILES 6 2H",31.744,-104.085,"WGS84",12000.0,12291875.0,null,"Texas","Culberson",3.0,false,false,null,null,null,"1,2,4 Trimethylbenzene","95-63-6",1.0,0.002,"",true,1855.0,"","fd290642-91f2-46d2-a990-a29d7753d969",null,null,null,null,null,null
"2f4e250b-9458-416c-8df1-5c3a27b5cd8f",4/20/2017 6:00:00 AM,4/28/2017 6:00:00 AM,"42211355540000","42","211","Tecolote Energy Operating, LLC"," Mathers Studer 1518-4-1H",35.917,-100.225,"NAD27",10218.0,8471772.0,0.0,"Texas","Hemphill",3.0,false,false,null,null,null,"1,2,4 Trimethylbenzene","95-63-6",1.0,0.001,"",true,624.0,"","2f4e250b-9458-416c-8df1-5c3a27b5cd8f",null,null,null,null,null,null
"90dbd77a-cbd2-4c4f-85bb-078a40d5e987",11/19/2017 11:00:38 AM,11/20/2017 7:46:49 PM,"42483339380000","42","483","Tecolote Energy Operating, LLC"," Hayes-Reid 18-9 MD EX 1HR",35.589,-100.152,"NAD27",12333.0,17671804.0,0.0,"Texas","Wheeler",3.0,false,false,null,null,null,"1,2,4 Trimethylbenzene","95-63-6",1.0,0.001,"",true,1612.0,"","90dbd77a-cbd2-4c4f-85bb-078a40d5e987",null,null,null,null,null,null
"3305db8c-ee2d-4a3c-879f-22922a07b9ec",2/7/2018 6:00:00 AM,2/20/2018 6:00:00 AM,"42283359810000","42","283","XTO Energy/ExxonMobil","Burks Ranch C3H",28.239,-99.019,"NAD27",11583.0,19774999.0,0.0,"Texas","La Salle",3.0,false,false,null,null,null,"1,2,4 trimethylbenzene","95-63-6",0.0,0.0,null,false,0.0,null,"3305db8c-ee2d-4a3c-879f-22922a07b9ec",null,null,null,null,null,null
"f4aff06e-c7a7-4bc0-a932-8cefd4e37b48",8/4/2017 12:36:14 AM,8/9/2017 12:51:25 AM,"42233335390000","42","233","Jones Energy llc"," Coble  Unit 1-2H",35.965,-101.161,"NAD27",9746.0,4983713.0,0.0,"Texas","Hutchinson",3.0,false,false,null,null,null,"1,2,4 Trimethylbenzene","95-63-6",1.0,0.001,"",true,367.0,null,"f4aff06e-c7a7-4bc0-a932-8cefd4e37b48",null,null,null,null,null,null
"4e9b6bdb-fc24-4f1d-b4ba-07228d358796",1/31/2018 7:00:00 AM,1/31/2018 7:00:00 AM,"42221355960000","42","221","FourPoint Energy"," Elm Creek Ranch 47-34 1H",35.749,-100.127,"NAD27",8240.0,7256342.0,0.0,"Texas","Hood",3.0,false,false,null,null,null,"1,2,4 Trimethylbenzene","95-63-6",1.0,0.001,"",true,527.0,null,"4e9b6bdb-fc24-4f1d-b4ba-07228d358796",null,null,null,null,null,null
"73000357-1846-46b1-91dc-4fcee0379bbc",4/4/2018 7:06:00 AM,4/24/2018 4:54:00 PM,"42255357000000","42","255","Marathon Oil ","Carter Salge Egbert Miller PSA 1H",28.866,-97.971,"NAD27",12037.0,9928256.0,58245.0,"Texas","Karnes",3.0,false,false,null,null,null,"1,3-Dioxolane-4-methanol, 2,2-dimethyl-","100-79-8",5.0,0.008,"",true,8169.0,null,"73000357-1846-46b1-91dc-4fcee0379bbc",null,null,null,null,null,null
"0ade2d5a-3231-4430-ae8e-fca161fb99ba",4/16/2018 5:00:00 AM,4/26/2018 5:00:00 AM,"42255351920000","42","255","Marathon Oil "," Franke-Johnson 17H",28.801,-97.951,"NAD27",12594.0,8111707.0,0.0,"Texas","Karnes",3.0,false,false,null,null,null,"1,3-Dioxolane-4-methanol, 2,2-dimethyl-","100-79-8",5.0,0.008,"",true,6729.0,null,"0ade2d5a-3231-4430-ae8e-fca161fb99ba",null,null,null,null,null,null
